time,BBDC4,BBDC3,spread,zScore,short,long,long_entry,long_exit,positions_long,short_entry,short_exit,positions_short,positions,hegde
2023-01-24 10:05:00,14.15,12.51,-0.8947322675696174,-0.17939996641709835,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-24 10:10:00,14.14,12.51,-0.9047322675696172,-0.2509744554792582,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-24 10:15:00,14.08,12.46,-0.9046014431588691,-0.251833245130257,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-24 10:20:00,14.14,12.52,-0.9167584324517666,-0.3385751042109929,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-24 10:25:00,14.13,12.49,-0.8906799378053183,-0.15752392421206643,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-24 10:30:00,14.13,12.51,-0.914732267569617,-0.3279422459195118,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-24 10:35:00,14.13,12.53,-0.9387845973339157,-0.49853250343523475,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-24 10:40:00,14.09,12.49,-0.9306799378053192,-0.44322994741128735,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-24 10:45:00,14.1,12.5,-0.9327061026874688,-0.4589810257982647,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-24 10:50:00,14.12,12.52,-0.9367584324517679,-0.48931705695670524,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-24 10:55:00,14.13,12.52,-0.9267584324517664,-0.4201489261012561,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-24 11:00:00,14.13,12.53,-0.9387845973339157,-0.5066899901808237,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-24 11:05:00,14.15,12.56,-0.9548630919803678,-0.6221248864482973,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-24 11:10:00,14.2,12.6,-0.9529677515089681,-0.6104592877865206,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-24 11:15:00,14.19,12.59,-0.9509415866268185,-0.5978543547769822,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-24 11:20:00,14.2,12.61,-0.9649939163911174,-0.6979667799172022,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-24 11:25:00,14.18,12.59,-0.9609415866268183,-0.6701535504008268,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-24 11:30:00,14.15,12.54,-0.9308107622160673,-0.4573336298797241,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-24 11:35:00,14.15,12.55,-0.9428369270982184,-0.544634978957419,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-24 11:40:00,14.14,12.55,-0.9528369270982182,-0.6175345685666219,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-24 11:45:00,14.19,12.6,-0.9629677515089679,-0.6914809195992533,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-24 11:50:00,14.17,12.56,-0.9348630919803682,-0.49244772720494895,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-24 11:55:00,14.13,12.53,-0.9387845973339157,-0.5219313434162587,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-24 12:00:00,14.17,12.57,-0.9468892568625176,-0.5814470367339245,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-24 12:05:00,14.19,12.58,-0.9389154217446691,-0.5260621166798346,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-24 12:10:00,14.18,12.57,-0.9368892568625178,-0.5133991573541316,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-24 12:15:00,14.2,12.57,-0.9168892568625182,-0.37125850459019744,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-24 12:20:00,14.17,12.55,-0.9228369270982189,-0.41537655466899287,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-24 12:25:00,14.16,12.55,-0.9328369270982186,-0.48874475029293946,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-24 12:30:00,14.18,12.56,-0.9248630919803684,-0.432862628253531,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-24 12:35:00,14.16,12.55,-0.9328369270982186,-0.49194901687312576,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-24 12:40:00,14.19,12.57,-0.926889256862518,-0.45055588255436535,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-24 12:45:00,14.19,12.58,-0.9389154217446691,-0.5388812797273433,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-24 12:50:00,14.18,12.54,-0.9008107622160679,-0.2645915686539579,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-24 12:55:00,14.19,12.56,-0.9148630919803686,-0.3680263876616876,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-24 13:00:00,14.19,12.54,-0.8908107622160681,-0.19494256399293877,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-24 13:05:00,14.13,12.53,-0.9387845973339157,-0.5445051341376551,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-24 13:10:00,14.12,12.5,-0.9127061026874692,-0.35666879590836054,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-24 13:15:00,14.12,12.51,-0.9247322675696186,-0.4458626459103429,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-24 13:20:00,14.13,12.52,-0.9267584324517664,-0.4618854122576897,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-24 13:25:00,14.14,12.53,-0.9287845973339159,-0.4782157433129022,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-24 13:30:00,14.13,12.5,-0.9027061026874676,-0.28940492839331666,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-24 13:35:00,14.11,12.5,-0.922706102687469,-0.436947044218193,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-24 13:40:00,14.11,12.51,-0.9347322675696184,-0.5264661003391932,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-24 13:45:00,14.14,12.52,-0.9167584324517666,-0.39633725116051505,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-24 13:50:00,14.15,12.53,-0.9187845973339162,-0.4126783157582701,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-24 13:55:00,14.15,12.52,-0.9067584324517668,-0.32616984256879844,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-24 14:00:00,14.14,12.5,-0.8927061026874679,-0.2244616153379074,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-24 14:05:00,14.15,12.52,-0.9067584324517668,-0.3294044753266516,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-24 14:10:00,14.14,12.51,-0.9047322675696172,-0.316138483423237,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-24 14:15:00,14.13,12.5,-0.9027061026874676,-0.3026315172931898,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-24 14:20:00,14.14,12.51,-0.9047322675696172,-0.31920115567814517,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-24 14:25:00,14.15,12.53,-0.9187845973339162,-0.42494251875280614,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-24 14:30:00,14.13,12.5,-0.9027061026874676,-0.3075739380063951,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-24 14:35:00,14.13,12.5,-0.9027061026874676,-0.3093928704477004,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-24 14:40:00,14.13,12.51,-0.914732267569617,-0.4007583297869705,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-24 14:45:00,14.06,12.46,-0.9246014431588687,-0.4763518725677365,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-24 14:50:00,14.07,12.47,-0.9266276080410183,-0.49328723573396766,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-24 14:55:00,14.08,12.47,-0.9166276080410185,-0.42090979082670826,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-24 15:00:00,14.07,12.46,-0.9146014431588689,-0.4081198479303915,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-24 15:05:00,14.07,12.47,-0.9266276080410183,-0.5005093059975763,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-24 15:10:00,14.07,12.46,-0.9146014431588689,-0.41236117723089494,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-24 15:15:00,14.09,12.47,-0.9066276080410187,-0.35470562149977386,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-24 15:20:00,14.08,12.47,-0.9166276080410185,-0.43264691040604153,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-24 15:25:00,14.09,12.47,-0.9066276080410187,-0.35969548330794776,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-24 15:30:00,14.09,12.47,-0.9066276080410187,-0.3622013724116642,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-24 15:35:00,14.09,12.49,-0.9306799378053192,-0.5475151863215635,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-24 15:40:00,14.1,12.5,-0.9327061026874688,-0.5656159785377841,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-24 15:45:00,14.1,12.49,-0.9206799378053194,-0.47634790457181514,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-24 15:50:00,14.1,12.48,-0.9086537729231683,-0.38653015904739646,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-24 15:55:00,14.09,12.47,-0.9066276080410187,-0.3731353421032007,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-24 16:00:00,14.08,12.47,-0.9166276080410185,-0.4515390341276411,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-24 16:05:00,14.09,12.49,-0.9306799378053192,-0.561222074493742,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-24 16:10:00,14.09,12.49,-0.9306799378053192,-0.5627635033668077,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-24 16:15:00,14.1,12.49,-0.9206799378053194,-0.48731520655193505,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-24 16:20:00,14.08,12.49,-0.940679937805319,-0.6430677829613609,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-24 16:25:00,14.09,12.5,-0.9427061026874686,-0.6604925935823479,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-24 16:30:00,14.09,12.5,-0.9427061026874686,-0.6624352841683379,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-24 16:35:00,14.11,12.51,-0.9347322675696184,-0.6024094767293522,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-24 16:40:00,14.11,12.52,-0.9467584324517677,-0.6971148959989193,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-24 16:45:00,14.1,12.52,-0.9567584324517675,-0.7763833098086022,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-24 16:50:00,14.12,12.53,-0.9487845973339173,-0.7164265845411768,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-24 16:55:00,14.11,12.52,-0.9467584324517677,-0.7025769685465234,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-24 17:00:00,14.13,12.55,-0.962836927098218,-0.829598636545754,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-24 17:05:00,14.13,12.53,-0.9387845973339157,-0.6438341878378182,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-24 17:10:00,14.13,12.53,-0.9387845973339157,-0.6457657209521219,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-24 17:15:00,14.13,12.54,-0.9508107622160669,-0.7413581672030303,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-24 17:20:00,14.15,12.55,-0.9428369270982184,-0.6804966372892732,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-24 17:25:00,14.13,12.54,-0.9508107622160669,-0.7443837767168294,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-24 17:30:00,14.11,12.51,-0.9347322675696184,-0.6199677012099812,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-24 17:35:00,14.12,12.52,-0.9367584324517679,-0.6371178979217814,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-24 17:40:00,14.12,12.52,-0.9367584324517679,-0.6385384111909094,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-24 17:45:00,14.17,12.54,-0.9108107622160677,-0.43621305194370824,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-24 17:50:00,14.15,12.54,-0.9308107622160673,-0.5949565150306527,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-25 10:00:00,14.09,12.47,-0.9066276080410187,-0.40596927472952027,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-25 10:05:00,14.01,12.43,-0.9385229485124178,-0.6587155284424486,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-25 10:10:00,14.09,12.46,-0.8946014431588694,-0.31358730756294,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-25 10:15:00,14.07,12.48,-0.9386537729231677,-0.6627090632846255,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-25 10:20:00,14.04,12.44,-0.9205491133945678,-0.5209716078778317,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-25 10:25:00,14.03,12.45,-0.9425752782767187,-0.6964718217466217,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-25 10:30:00,13.92,12.38,-0.9683921241016691,-0.9020166453678637,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-25 10:35:00,13.97,12.42,-0.9664967836302676,-0.8884378491802133,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-25 10:40:00,14.02,12.44,-0.9405491133945674,-0.684133892760256,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-25 10:45:00,14.03,12.46,-0.9546014431588699,-0.7969558397419907,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-25 10:50:00,14.06,12.48,-0.9486537729231674,-0.7509480550440791,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-25 10:55:00,14.01,12.46,-0.9746014431588694,-0.9583397008326529,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-25 11:00:00,13.99,12.43,-0.9585229485124174,-0.8315764952538903,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-25 11:05:00,14.02,12.43,-0.928522948512418,-0.5942255942191236,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-25 11:10:00,13.99,12.43,-0.9585229485124174,-0.8346361123479528,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-25 11:15:00,13.97,12.42,-0.9664967836302676,-0.8987306774571724,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-25 11:20:00,13.97,12.41,-0.9544706187481182,-0.8041909637213532,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-25 11:25:00,13.99,12.43,-0.9585229485124174,-0.8381232748134336,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-25 11:30:00,14.02,12.45,-0.9525752782767185,-0.7925722457501252,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-25 11:35:00,14.03,12.45,-0.9425752782767187,-0.7144569227374552,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-25 11:40:00,14.07,12.48,-0.9386537729231677,-0.684865982224356,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-25 11:45:00,14.06,12.48,-0.9486537729231674,-0.7670702748648192,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-25 11:50:00,14.06,12.46,-0.9246014431588687,-0.5763426277145226,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-25 11:55:00,14.03,12.46,-0.9546014431588699,-0.8205556294495394,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-25 12:00:00,14.04,12.47,-0.9566276080410194,-0.8388705416643786,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-25 12:05:00,14.06,12.47,-0.9366276080410181,-0.6793676573389966,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-25 12:10:00,14.08,12.49,-0.940679937805319,-0.7142687121436643,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-25 12:15:00,14.09,12.5,-0.9427061026874686,-0.7331674201984509,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-25 12:20:00,14.08,12.51,-0.9647322675696177,-0.9150871987317727,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-25 12:25:00,14.04,12.47,-0.9566276080410194,-0.8525563302187054,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-25 12:30:00,14.08,12.52,-0.9767584324517671,-1.0199096665977032,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-25 12:35:00,14.07,12.51,-0.9747322675696175,-1.0064458605412399,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-25 12:40:00,14.13,12.57,-0.9868892568625167,-1.1091293114499698,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-25 12:45:00,14.18,12.6,-0.9729677515089676,-0.9980596796058029,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-25 12:50:00,14.2,12.61,-0.9649939163911174,-0.9353843212444556,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-25 12:55:00,14.24,12.63,-0.9490462461554188,-0.8071553451160771,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-25 13:00:00,14.26,12.65,-0.9530985759197179,-0.8435309963320133,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-25 13:05:00,14.22,12.64,-0.9810724110375677,-1.0781402927407877,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-25 13:10:00,14.24,12.63,-0.9490462461554188,-0.8162087059501283,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-25 13:15:00,14.25,12.64,-0.9510724110375683,-0.8364064910138962,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-25 13:20:00,14.26,12.65,-0.9530985759197179,-0.8565544320911156,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-25 13:25:00,14.23,12.61,-0.9349939163911163,-0.709293552537676,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-25 13:30:00,14.23,12.62,-0.9470200812732656,-0.8133552653775111,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-25 13:35:00,14.21,12.61,-0.9549939163911159,-0.8839642134915794,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-25 13:40:00,14.21,12.61,-0.9549939163911159,-0.8873810308286909,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-25 13:45:00,14.2,12.61,-0.9649939163911174,-0.9754877820863453,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-25 13:50:00,14.2,12.6,-0.9529677515089681,-0.8774492116242841,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-25 13:55:00,14.19,12.59,-0.9509415866268185,-0.863541347456755,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-25 14:00:00,14.21,12.6,-0.9429677515089665,-0.7987834619565285,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-25 14:05:00,14.22,12.6,-0.9329677515089667,-0.7170364236418082,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-25 14:10:00,14.19,12.6,-0.9629677515089679,-0.9755849491077829,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-25 14:15:00,14.18,12.59,-0.9609415866268183,-0.9618640014548031,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-25 14:20:00,14.16,12.59,-0.9809415866268179,-1.135741786063815,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-25 14:25:00,14.17,12.58,-0.9589154217446687,-0.9510264841090074,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-25 14:30:00,14.16,12.58,-0.9689154217446685,-1.040193048657739,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-25 14:35:00,14.16,12.58,-0.9689154217446685,-1.0443299765962246,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-25 14:40:00,14.15,12.58,-0.9789154217446683,-1.1348449937720584,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-25 14:45:00,14.15,12.57,-0.9668892568625171,-1.0343065059026206,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-25 14:50:00,14.12,12.55,-0.9728369270982196,-1.0904430731250288,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-25 14:55:00,14.1,12.54,-0.980810762216068,-1.16363399302115,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-25 15:00:00,14.03,12.49,-0.9906799378053197,-1.2537997582415608,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
2023-01-25 15:05:00,14.02,12.49,-1.0006799378053195,-1.3450279007665948,1.6211073091926198,-1.7783996382581475,False,False,0.0,False,True,0.0,0.0,1.2026164882149974
