time,ELET3,ELET6,spread,zScore,short,long,long_entry,long_exit,positions_long,short_entry,short_exit,positions_short,positions,hegde
2023-05-19 14:10:00,35.36,39.38,-3.2887082523357165,-0.7701755464451318,1.575376761890193,-1.844983558330696,False,False,1.0,False,True,0.0,1.0,0.981429869282268
2023-05-19 14:15:00,35.3,39.35,-3.3192653562572545,-0.831979718456906,1.575376761890193,-1.844983558330696,False,False,1.0,False,True,0.0,1.0,0.981429869282268
2023-05-19 14:20:00,35.3,39.36,-3.329079654950071,-0.851445114160548,1.575376761890193,-1.844983558330696,False,False,1.0,False,True,0.0,1.0,0.981429869282268
2023-05-19 14:25:00,35.27,39.32,-3.319822460178777,-0.8321867067734484,1.575376761890193,-1.844983558330696,False,False,1.0,False,True,0.0,1.0,0.981429869282268
2023-05-19 14:30:00,35.32,39.34,-3.2894510575644276,-0.7700952809434151,1.575376761890193,-1.844983558330696,False,False,1.0,False,True,0.0,1.0,0.981429869282268
2023-05-19 14:35:00,35.25,39.31,-3.3300081614859565,-0.8522060372664082,1.575376761890193,-1.844983558330696,False,False,1.0,False,True,0.0,1.0,0.981429869282268
2023-05-19 14:40:00,35.26,39.3,-3.3101938627931347,-0.8115247530862457,1.575376761890193,-1.844983558330696,False,False,1.0,False,True,0.0,1.0,0.981429869282268
2023-05-19 14:45:00,35.24,39.31,-3.3400081614859545,-0.8716914070517655,1.575376761890193,-1.844983558330696,False,False,1.0,False,True,0.0,1.0,0.981429869282268
2023-05-19 14:50:00,35.26,39.29,-3.300379564100311,-0.79079424151651,1.575376761890193,-1.844983558330696,False,False,1.0,False,True,0.0,1.0,0.981429869282268
2023-05-19 14:55:00,35.24,39.27,-3.3007509667146664,-0.7912639505259583,1.575376761890193,-1.844983558330696,False,False,1.0,False,True,0.0,1.0,0.981429869282268
2023-05-19 15:00:00,35.09,39.18,-3.362422278479258,-0.9161158842248874,1.575376761890193,-1.844983558330696,False,False,1.0,False,True,0.0,1.0,0.981429869282268
2023-05-19 15:05:00,35.15,39.21,-3.331865174557734,-0.8535562406248278,1.575376761890193,-1.844983558330696,False,False,1.0,False,True,0.0,1.0,0.981429869282268
2023-05-19 15:10:00,35.12,39.15,-3.3029793824007925,-0.7944262919235876,1.575376761890193,-1.844983558330696,False,False,1.0,False,True,0.0,1.0,0.981429869282268
2023-05-19 15:15:00,35.11,39.15,-3.3129793824007905,-0.8142051232091253,1.575376761890193,-1.844983558330696,False,False,1.0,False,True,0.0,1.0,0.981429869282268
2023-05-19 15:20:00,35.14,39.17,-3.302607979786444,-0.7926032472159306,1.575376761890193,-1.844983558330696,False,False,1.0,False,True,0.0,1.0,0.981429869282268
2023-05-19 15:25:00,35.19,39.24,-3.3213080706361993,-0.830007603663148,1.575376761890193,-1.844983558330696,False,False,1.0,False,True,0.0,1.0,0.981429869282268
2023-05-19 15:30:00,35.18,39.25,-3.341122369329021,-0.8695418962102723,1.575376761890193,-1.844983558330696,False,False,1.0,False,True,0.0,1.0,0.981429869282268
