time,ITSA4,ITUB4,spread,zScore,short,long,long_entry,long_exit,positions_long,short_entry,short_exit,positions_short,positions,hegde
2023-03-10 11:55:00,8.05,23.95,-0.0025143801786580156,2.1751131959352423,1.6447337211455824,-1.962608497058786,False,True,0.0,True,False,-1.0,-1.0,0.336221894788253
2023-03-10 12:00:00,8.06,24.01,-0.012687693865954586,2.0506430768020976,1.6447337211455824,-1.962608497058786,False,True,0.0,True,False,-1.0,-1.0,0.336221894788253
2023-03-10 12:05:00,8.05,23.99,-0.015963255970188328,2.009774835446054,1.6447337211455824,-1.962608497058786,False,True,0.0,True,False,-1.0,-1.0,0.336221894788253
2023-03-10 12:10:00,8.03,23.97,-0.029238818074423634,1.8488403732586451,1.6447337211455824,-1.962608497058786,False,True,0.0,True,False,-1.0,-1.0,0.336221894788253
2023-03-10 12:15:00,8.02,23.99,-0.045963255970189465,1.6469610562981412,1.6447337211455824,-1.962608497058786,False,True,0.0,True,False,-1.0,-1.0,0.336221894788253
2023-03-10 12:20:00,8.02,24.02,-0.056049912813836755,1.525098418775206,1.6447337211455824,-1.962608497058786,False,True,0.0,False,False,-1.0,-1.0,0.336221894788253
2023-03-10 12:25:00,8.03,24.0,-0.0393254749180727,1.7252042709432205,1.6447337211455824,-1.962608497058786,False,True,0.0,True,False,-1.0,-1.0,0.336221894788253
2023-03-10 12:30:00,8.04,24.0,-0.029325474918072914,1.8441120697900137,1.6447337211455824,-1.962608497058786,False,True,0.0,True,False,-1.0,-1.0,0.336221894788253
2023-03-10 12:35:00,8.03,23.99,-0.03596325597018968,1.7635736807792257,1.6447337211455824,-1.962608497058786,False,True,0.0,True,False,-1.0,-1.0,0.336221894788253
2023-03-10 12:40:00,8.01,23.93,-0.03578994228289467,1.7646383736456348,1.6447337211455824,-1.962608497058786,False,True,0.0,True,False,-1.0,-1.0,0.336221894788253
2023-03-10 12:45:00,8.02,23.96,-0.035876599126542175,1.7625860078228919,1.6447337211455824,-1.962608497058786,False,True,0.0,True,False,-1.0,-1.0,0.336221894788253
2023-03-10 12:50:00,8.02,24.05,-0.06613656965748405,1.3993953073763759,1.6447337211455824,-1.962608497058786,False,True,0.0,False,False,-1.0,-1.0,0.336221894788253
2023-03-10 12:55:00,8.04,24.1,-0.0629476643968978,1.4370404882561305,1.6447337211455824,-1.962608497058786,False,True,0.0,False,False,-1.0,-1.0,0.336221894788253
2023-03-10 13:00:00,8.04,24.06,-0.049498788605367494,1.5974560842310772,1.6447337211455824,-1.962608497058786,False,True,0.0,False,False,-1.0,-1.0,0.336221894788253
2023-03-10 13:05:00,8.05,24.07,-0.04286100755324895,1.6764669942134547,1.6447337211455824,-1.962608497058786,False,True,0.0,True,False,-1.0,-1.0,0.336221894788253
2023-03-10 13:10:00,8.03,24.05,-0.05613656965748426,1.5171400266198798,1.6447337211455824,-1.962608497058786,False,True,0.0,False,False,-1.0,-1.0,0.336221894788253
2023-03-10 13:15:00,8.04,24.07,-0.052861007553250516,1.5558578040828728,1.6447337211455824,-1.962608497058786,False,True,0.0,False,False,-1.0,-1.0,0.336221894788253
2023-03-10 13:20:00,8.04,24.07,-0.052861007553250516,1.5551133742577095,1.6447337211455824,-1.962608497058786,False,True,0.0,False,False,-1.0,-1.0,0.336221894788253
