time,GGBR4,GOAU4,spread,zScore,short,long,long_entry,long_exit,positions_long,short_entry,short_exit,positions_short,positions,hegde
2023-01-06 16:45:00,28.63,13.13,-0.3910576291245107,2.107364809003998,1.5249234597942296,-1.792110489842517,False,True,0.0,True,False,-1.0,-1.0,2.210286186528904
2023-01-06 16:50:00,28.63,13.13,-0.3910576291245107,2.101412383778886,1.5249234597942296,-1.792110489842517,False,True,0.0,True,False,-1.0,-1.0,2.210286186528904
2023-01-06 16:55:00,28.65,13.13,-0.3710576291245111,2.2753453378089787,1.5249234597942296,-1.792110489842517,False,True,0.0,True,False,-1.0,-1.0,2.210286186528904
2023-01-06 17:00:00,28.72,13.17,-0.3894690765856659,2.103024478230975,1.5249234597942296,-1.792110489842517,False,True,0.0,True,False,-1.0,-1.0,2.210286186528904
2023-01-06 17:05:00,28.68,13.17,-0.429469076585665,1.7382975516576975,1.5249234597942296,-1.792110489842517,False,True,0.0,True,False,-1.0,-1.0,2.210286186528904
2023-01-06 17:10:00,28.67,13.15,-0.3952633528550855,2.040873937144809,1.5249234597942296,-1.792110489842517,False,True,0.0,True,False,-1.0,-1.0,2.210286186528904
2023-01-06 17:15:00,28.7,13.16,-0.3873662147203767,2.1059473738132053,1.5249234597942296,-1.792110489842517,False,True,0.0,True,False,-1.0,-1.0,2.210286186528904
2023-01-06 17:20:00,28.71,13.18,-0.42157193845095264,1.7946606616648568,1.5249234597942296,-1.792110489842517,False,True,0.0,True,False,-1.0,-1.0,2.210286186528904
2023-01-06 17:25:00,28.72,13.19,-0.4336748003162434,1.6824080387112963,1.5249234597942296,-1.792110489842517,False,True,0.0,True,False,-1.0,-1.0,2.210286186528904
2023-01-06 17:30:00,28.78,13.23,-0.46208624777739615,1.4251245358116857,1.5249234597942296,-1.792110489842517,False,True,0.0,False,False,-1.0,-1.0,2.210286186528904
2023-01-06 17:35:00,28.73,13.19,-0.42367480031624183,1.765059851859432,1.5249234597942296,-1.792110489842517,False,True,0.0,True,False,-1.0,-1.0,2.210286186528904
2023-01-06 17:40:00,28.74,13.22,-0.47998338591211365,1.259123622164862,1.5249234597942296,-1.792110489842517,False,True,0.0,False,False,-1.0,-1.0,2.210286186528904
2023-01-06 17:45:00,28.73,13.21,-0.4678805240468229,1.3648065355335683,1.5249234597942296,-1.792110489842517,False,True,0.0,False,False,-1.0,-1.0,2.210286186528904
2023-01-06 17:50:00,28.67,13.24,-0.5941891096426843,0.23513927676314736,1.5249234597942296,-1.792110489842517,False,True,0.0,False,False,-1.0,-1.0,2.210286186528904
2023-01-09 10:00:00,28.67,13.11,-0.3068519053939269,2.792404776914362,1.5249234597942296,-1.792110489842517,False,True,0.0,True,False,-1.0,-1.0,2.210286186528904
2023-01-09 10:05:00,28.67,13.17,-0.43946907658566303,1.6069494380109184,1.5249234597942296,-1.792110489842517,False,True,0.0,True,False,-1.0,-1.0,2.210286186528904
